corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Miami,33286.0,4,2.0,2.0,12.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33312.0,2,8.0,8.0,15.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33315.0,6,1.3333333333333333,1.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33316.0,2,2.0,2.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33318.0,4,2.0,2.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33321.0,10,1.4,1.0,10.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33332.0,2,4.0,4.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33334.0,2,3.0,3.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33335.0,2,2.0,2.0,4.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33359.0,4,2.0,2.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33360.0,2,3.0,3.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33371.0,12,2.5,2.5,18.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33373.0,2,1.0,1.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33374.0,6,1.0,1.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33390.0,2,1.0,1.0,4.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33393.0,2,1.0,1.0,3.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33401.0,2,2.0,2.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33405.0,4,1.0,1.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33422.0,2,19.0,19.0,21.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33438.0,4,1.0,1.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33470.0,2,4.0,4.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33478.0,3,33.0,33.0,31.0,Informal conversation between two friends at a café,Affect_Identity
Miami,33487.0,2,1.0,1.0,3.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33505.0,2,1.0,1.0,5.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33522.0,2,1.0,1.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33556.0,2,5.0,5.0,9.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,33568.0,2,11.0,11.0,11.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33581.0,2,5.0,5.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33588.0,4,7.0,7.0,21.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,33599.0,4,3.5,3.5,10.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33760.0,2,18.0,18.0,21.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,33779.0,6,1.3333333333333333,1.0,9.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33790.0,2,4.0,4.0,8.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33815.0,2,4.0,4.0,18.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33837.0,2,4.0,4.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33858.0,2,4.0,4.0,6.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33909.0,2,1.0,1.0,3.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33914.0,2,4.0,4.0,7.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33931.0,2,1.0,1.0,13.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33937.0,4,3.5,3.5,13.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,33949.0,2,1.0,1.0,14.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,33974.0,2,1.0,1.0,3.0,Informal conversation between two friends at a café,ProperNouns_NamedEntities
Miami,33985.0,2,2.0,2.0,9.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,34041.0,2,3.0,3.0,13.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34118.0,2,1.0,1.0,3.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34134.0,2,2.0,2.0,9.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34171.0,2,1.0,1.0,9.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34206.0,2,4.0,4.0,10.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34230.0,4,5.5,5.5,13.0,Informal conversation between two friends at a café,Narratives_Quotations
Miami,34244.0,4,4.0,4.0,11.0,Informal conversation between two friends at a café,Casual_EverydayTalk
Miami,34257.0,4,1.5,1.5,13.0,Informal conversation between two friends at a café,Affect_Identity
Miami,34326.0,4,3.0,3.0,9.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,34438.0,2,2.0,2.0,6.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,34456.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,34510.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34563.0,2,4.0,4.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34569.0,2,7.0,7.0,9.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,34589.0,2,2.0,2.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34612.0,2,6.0,6.0,9.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,34616.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,34633.0,2,6.0,6.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34641.0,2,4.0,4.0,11.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34671.0,4,1.5,1.5,7.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,34684.0,2,3.0,3.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34725.0,4,5.0,5.0,12.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34726.0,6,6.333333333333333,8.0,22.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34757.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at their workplace,Affect_Identity
Miami,34777.0,4,3.5,3.5,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34803.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Affect_Identity
Miami,34823.0,4,5.0,5.0,12.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34904.0,2,1.0,1.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34906.0,2,4.0,4.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34929.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34947.0,2,7.0,7.0,12.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,34948.0,2,4.0,4.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34953.0,4,7.5,7.5,17.0,Informal conversation between two co-workers at their workplace,Education_YouthOrganizations
Miami,34960.0,4,4.0,4.0,15.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34973.0,4,6.0,6.0,14.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,34976.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35000.0,2,5.0,5.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35001.0,4,3.5,3.5,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35031.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,35036.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35058.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35076.0,3,8.0,8.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35087.0,4,1.5,1.5,12.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,35105.0,2,2.0,2.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35112.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35125.0,2,2.0,2.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35126.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35127.0,2,3.0,3.0,7.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,35165.0,2,13.0,13.0,17.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35176.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at their workplace,Affect_Identity
Miami,35184.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35209.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35229.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35235.0,2,4.0,4.0,9.0,Informal conversation between two co-workers at their workplace,Affect_Identity
Miami,35255.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35258.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,35259.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,35361.0,4,2.0,2.0,12.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35369.0,2,2.0,2.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35371.0,2,2.0,2.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35375.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,35381.0,4,2.0,2.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35421.0,2,9.0,9.0,11.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35427.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35466.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35467.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35496.0,2,9.0,9.0,11.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35503.0,2,7.0,7.0,9.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35513.0,4,7.5,7.5,17.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,35514.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35517.0,2,7.0,7.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,35582.0,4,3.0,3.0,10.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35583.0,4,3.5,3.5,13.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35584.0,2,4.0,4.0,22.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35606.0,4,23.0,23.0,52.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35615.0,2,9.0,9.0,11.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35627.0,4,4.0,4.0,14.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35639.0,4,2.5,2.5,12.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35640.0,4,2.5,2.5,7.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35641.0,6,2.0,2.0,10.0,Informal conversation at Miguel's home,Affect_Identity
Miami,35653.0,4,2.5,2.5,9.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35660.0,7,4.0,5.0,21.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35673.0,6,5.333333333333333,1.0,18.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35674.0,4,5.5,5.5,38.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35691.0,2,6.0,6.0,11.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35693.0,4,3.0,3.0,10.0,Informal conversation at Miguel's home,Education_YouthOrganizations
Miami,35713.0,6,2.0,1.0,12.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35717.0,2,9.0,9.0,13.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35719.0,8,5.25,5.5,29.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35720.0,4,7.0,7.0,16.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35721.0,4,2.5,2.5,7.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35722.0,4,4.5,4.5,14.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35729.0,4,8.5,8.5,32.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35735.0,2,7.0,7.0,9.0,Informal conversation at Miguel's home,Affect_Identity
Miami,35736.0,4,7.0,7.0,24.0,Informal conversation at Miguel's home,Affect_Identity
Miami,35737.0,4,4.5,4.5,13.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35739.0,4,18.5,18.5,48.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35740.0,4,4.5,4.5,19.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35766.0,4,14.0,14.0,41.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35770.0,6,2.3333333333333335,1.0,9.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35777.0,2,1.0,1.0,20.0,Informal conversation at Miguel's home,Casual_EverydayTalk
Miami,35778.0,4,6.5,6.5,26.0,Informal conversation at Miguel's home,ProperNouns_NamedEntities
Miami,35784.0,4,3.0,3.0,13.0,Informal conversation at Miguel's home,Narratives_Quotations
Miami,35785.0,4,3.5,3.5,11.0,Informal conversation at Miguel's home,Narratives_Quotations
